"ReferenceID","Authors","Year","Title","Details"
"Neu-Ref-879","Navás, L.","1930","Insecta nova. Series XV.","Memorie dell'Accademia Pontifica dei Nuovi Lincei, Rome (2)14:409-418."
"Neu-Ref-880","Navás, L.","1930","Insecta orientalia. VIII Series.","Memorie dell'Accademia Pontifica dei Nuovi Lincei, Rome (2)14:419-434."
"Neu-Ref-881","Navás, L.","1930","Insectes du Congo Belge (Série IV).","Revue de Zoologie et de Botanique Africaines 19:305-336."
"Neu-Ref-882","Navás, L.","1930","Insectos de la Argentina. Sexta [VI] serie.","Revista de la Sociedad Entomológica Argentina 3:125-132."
"Neu-Ref-884","Navás, L.","1930","Insectos del Museo de París. 5.a série.","Brotéria (Zoológica) 26:5-24."
"Neu-Ref-885","Navás, L.","1930","Insectos del Museo de París. 6.a série.","Brotéria (Zoológica) 26:120-144."
"Neu-Ref-886","Navás, L.","1929","Insectos neotropicos. 5.a serie.","Revista Chilena de Historia Natural 33:17-24."
"Neu-Ref-887","Navás, L.","1930","Insectos neotropicos. 6.a serie.","Revista Chilena de Historia Natural 34:62-75."
"Neu-Ref-888","Navás, L.","1930","Insectos neotrópicos. 7.a serie [as ""Sexta serie"" (sic)].","Revista Chilena de Historia Natural 34:299-307."
"Neu-Ref-889","Navás, L.","1930","Neurópteros del Ecuador enviados por el Prof. Francisco Campos R.","Revista Chilena de Historia Natural 34:107-109."
"Neu-Ref-891","Navás, L.","1930","Comunicaciones entomológicas. 13. Insectos de la India. 3.a serie.","Revista de la [Real] Academia de Ciencias Exactas Fisico-Quimicas y Naturales de Zaragoza (1)14:74-92."
"Neu-Ref-892","Navás, L.","1931","Décadas de insectos nuevos. Decada 1.","Revista de la Real Academia de Ciencias Exactas Fisicas y Naturales de Madrid 26:60-69."
"Neu-Ref-893","Navás, L.","1931","[Décadas de insectos nuevos.] Decada 2.","Revista de la Real Academia de Ciencias Exactas Fisicas y Naturales de Madrid 26:69-79."
"Neu-Ref-894","Navás, L.","1931","[Décadas de insectos nuevos.] Decada 3.","Revista de la Real Academia de Ciencias Exactas Fisicas y Naturales de Madrid 26:79-86."
"Neu-Ref-895","Navás, L.","1931","De mis últimas excursiones entomológicas (1930-1931).","Boletín de la Sociedad Entomologica de España 14:116-130."
"Neu-Ref-896","Navás, L.","1931","Insectes du Congo Belge (Série V).","Revue de Zoologie et de Botanique Africaines 20:257-279."
"Neu-Ref-897","Navás, L.","1931","Insectes du Congo Belge (Série VI).","Revue de Zoologie et de Botanique Africaines 21:123-144."
"Neu-Ref-899","Navás, L.","1931","Insectos del Museo de París. 7.a série.","Brotéria (Zoológica) 27:101-113."
"Neu-Ref-901","Navás, L.","1930","Insectos de Somalia y Eritrea (Africa).","Boletín de la Sociedad Entomologica de España 13:130-137."
"Neu-Ref-903","Navás, L.","1931","Mantispidae. in van Straelen, V. (ed.). Résultats scientifiques du voyage aux Indes Orientales Néerlandaises de LL. AA. RR. le Prince et la Princesse Léopold de Belgique.","Mémoires du Musée Royal d'Histoire Naturelle de Belgique, Hors Série 4(2):7-10."
"Neu-Ref-904","Navás, L.","1931","Névroptères et insectes voisins. Chine et pays environnants. Deuxième [II] série.","Notes d'Entomologie Chinoise 1(7):1-10."
"Neu-Ref-906","Navás, L.","1932","Alcuni insetti del Museo di Zoologia della R. Universit... di Torino.","Bollettino dei Musei di Zoologia e di Anatomia Comparata della R. Università di Torino (3)42(26):1-38."
"Neu-Ref-908","Navás, L.","1931","Comunicaciones entomológicas. 14. Insectos de la India. 4.a serie.","Revista de la [Real] Academia de Ciencias Exactas Fisico-Quimicas y Naturales de Zaragoza (1)15:11-41."
"Neu-Ref-909","Navás, L.","1932","Décadas de insectos nuevos. Década 19.","Brotéria (Ciências Naturais) 28:62-73."
"Neu-Ref-910","Navás, L.","1932","[Décadas de insectos nuevos.] Década 20.","Brotéria (Ciências Naturais) 28:74-85."
"Neu-Ref-911","Navás, L.","1932","Décadas de insectos nuevos. Década 21.","Brotéria (Ciências Naturais) 28:109-119 [""Apéndice"": 28:155]."
"Neu-Ref-912","Navás, L.","1932","Décadas de insectos nuevos. Década 22.","Brotéria (Ciências Naturais) 28:145-155."
"Neu-Ref-913","Navás, L.","1932","Insecta orientalia. IX series.","Memorie dell'Accademia Pontifica dei Nuovi Lincei, Rome (2)16:913-919."
"Neu-Ref-914","Navás, L.","1932","Insecta orientalia. X series.","Memorie dell'Accademia Pontifica dei Nuovi Lincei, Rome (2)16:921-949."
"Neu-Ref-2953","Hölzel, H.","1966","Beitrag zur Kenntnis der Chrysopiden des Iran (Planipennia, Chrysopidae) (Ergebnisse der Entomologischen Reisen Willi Richter, Stuttgart, im Iran 1954 und 1956 - Nr. 46).","Stuttgarter Beiträge zur Naturkunde [aus dem Staatlichen Museum fur Naturkunde in Stuttgart] 148:1-7."
"Neu-Ref-2954","Hölzel, H.","1966","Beschreibung einer neuen europäischen Neuropterenart - Chrysopa raddai n. sp. (Planipennia - Chrysopidae).","Entomologisches Nachrichtenblatt, Wien 13:72-73."
"Neu-Ref-2955","Hölzel, H.","1967","Chrysopiden aus der Mongolei. Ergebnisse der Mongolisch-Deutschen Biologischen Expeditionen seit 1962, Nr. 31.","Mitteilungen aus dem Zoologischen Museum in Berlin 43:251-260."
"Neu-Ref-2956","Hölzel, H.","1967","Die Neuropteren Vorderasiens II. Chrysopidae.","Beiträge zur Naturkundlichen Forschung in Südwestdeutschland 26:19-45."
"Neu-Ref-2957","Hölzel, H.","1967","Neue Solter-Arten aus Vorderasien (Planipennia - Myrmeleonidae).","Entomologisches Nachrichtenblatt, Wien 14:104-107."
"Neu-Ref-2958","Hölzel, H.","1967","Zwei neue Chrysopa-Arten aus Anatolien (Neuroptera, Chrysopidae).","Nachrichtenblatt der Bayerischen Entomologen 16:92-95."
"Neu-Ref-2959","Hölzel, H.","1968","Die Neuropteren Vorderasiens III. Nemopteridae.","Beiträge zur Naturkundlichen Forschung in Südwestdeutschland 27:37-47."
"Neu-Ref-2960","Hölzel, H.","1968","Zur Kenntnis der Myrmeleoniden des Iran (Planipennia, Myrmeleonidae).","Stuttgarter Beiträge zur Naturkunde [aus dem Staatlichen Museum fur Naturkunde in Stuttgart] 181:1-32."
"Neu-Ref-2961","Hölzel, H.","1969","Beitrag zur Systematik der Myrmeleoniden (Neuroptera-Planipennia, Myrmeleonidae).","Annalen des Naturhistorischen Museums in Wien 73:275-320."
"Neu-Ref-2962","Hölzel, H.","1970","Ein neuer Hemerobius aus Mitteleuropa (Planipennia, Hemerobiidae).","Nachrichtenblatt der Bayerischen Entomologen 18:104-106."
"Neu-Ref-2963","Hölzel, H.","1970","Ergebnisse der zoologischen Forschungen von Dr. Z. Kaszab in der Mongolei. 222. Beitrag zur Kenntnis der Myrmeleoniden der Mongolei (Neuroptera: Planipennia).","Acta Zoologica Academiae Scientiarum Hungaricae 16:115-136."
"Neu-Ref-2964","Hölzel, H.","1970","Myrmeleonidae aus den westlichen Teilen der Mongolei (Neuroptera - Planipennia). Ergebnisse der Mongolisch-Deutschen Biologischen Expeditionen seit 1962, Nr. 47.","Mitteilungen aus dem Zoologischen Museum in Berlin 46:247-264."
"Neu-Ref-2967","Hölzel, H.","1972","Anisochrysa (Chrysoperla) mediterranea n. sp. eine neue europäische Chrysopiden-Spezies (Planipennia, Chrysopidae).","Nachrichtenblatt der Bayerischen Entomologen 21:81-83."
"Neu-Ref-2968","Hölzel, H.","1972","Die Neuropteren Vorderasiens IV. Myrmeleonidae.","Beiträge zur Naturkundlichen Forschung in Südwestdeutschland, Beiheft 1:3-103."
"Neu-Ref-2969","Hölzel, H.","1972","Eine neue Chrysopiden-Art aus Südeuropa -- Anisochrysa (Cunctochrysa) baetica n. sp. (Planipennia, Chrysopidae).","Entomologische Zeitschrift, Frankfurt am Main 82:217-221."
"Neu-Ref-2972","Hölzel, H.","1973","Neuroptera aus Nepal I. Chrysopidae.","Khumbu Himal 4:333-388."
"Neu-Ref-2974","Hölzel, H.","1973","Some new Anisochrysa-species from Anterior Asia (Planipennia, Chrysopidae).","Entomologische Berichten, Amsterdam 33:194-200."
"Neu-Ref-2976","Hölzel, H.","1974","Ein neuer trichterbauender Ameisenlöwe aus Südwesteuropa (Planipennia).","Nachrichtenblatt der Bayerischen Entomologen 23:81-85."
"Neu-Ref-2977","Hölzel, H.","1973","Neue Chrysopidenarten aus dem Iran (Planipennia).","Zeitschrift der Arbeitsgemeinschaft Österreichischer Entomologen 25:41-46."
"Neu-Ref-2978","Hölzel, H.","1974","Zwei neue Chrysopiden-Arten aus Südwesteuropa (Planipennia, Chrysopidae).","Entomologische Zeitschrift, Frankfurt am Main 84:257-260."
"Neu-Ref-2979","Hölzel, H.","1975","Eine neue Gattung und Art der Crocinae aus Sinai (Planipennia, Nemopteridae).","Entomologische Zeitschrift, Frankfurt am Main 85:21-23."
"Neu-Ref-2980","Hölzel, H.","1975","Revision der Netzflügler-Unterfamilie Crocinae (Neuroptera: Nemopteridae).","Entomologica Germanica 2:44-97."
"Neu-Ref-2982","Hölzel, H.","1978","Anisochrysa ariadne n. sp. -- eine neue Chrysopiden-Spezies aus Kreta (Planipennia, Chrysopidae).","Nachrichtenblatt der Bayerischen Entomologen 27:22-24."
"Neu-Ref-2983","Hölzel, H.","1978","Beitrag zur Kenntnis der Gattung Suarius Navás: Die Arten des nanus-Komplexes (Planipennia, Chrysopidae).","Zeitschrift der Arbeitsgemeinschaft Österreichischer Entomologen 30:3-12."
"Neu-Ref-2984","Hölzel, H.","1980","Insects of Saudi Arabia. Neuroptera: Fam. Chrysopidae.","Fauna of Saudi Arabia 2:164-173."
"Neu-Ref-2985","Hölzel, H.","1979","Italochrysa bimaculata n. sp. -- eine neue mediterrane Chrysopiden-Spezies (Planipennia, Chrysopidae).","Zeitschrift der Arbeitsgemeinschaft Österreichischer Entomologen 31:100-102."
"Neu-Ref-2986","Hölzel, H.","1980","Planipennia aus den zentralen und westlichen Teilen der Mongolei mit Bemerkungen zur Synonymie mongolischer Chrysopiden (Ergebnisse der Mongolisch-Deutschen Biologischen Expeditionen seit 1962, Nr. 95).","Mitteilungen aus dem Zoologischen Museum in Berlin 56:191-194."
"Neu-Ref-2987","Hölzel, H.","1980","Notes on ant-lions (Neuroptera: Myrmeleonidae) of Israel and adjacent countries, with descriptions of new species.","Israel Journal of Entomology 14:29-46."
"Neu-Ref-2988","Hölzel, H.","1982","Insects of Saudi Arabia. Neuroptera: Fam. Myrmeleonidae [Part 1].","Fauna of Saudi Arabia 4:244-270."
"Neu-Ref-2989","Hölzel, H.","1981","Redeskription von Chrysopa andresi Navás und Beschreibung zweier neuer Arten aus Vorderasien (Planipennia, Chrysopidae).","Zeitschrift der Arbeitsgemeinschaft Österreichischer Entomologen 33:113-121."
"Neu-Ref-2990","Hölzel, H.","1982","Three new species of Chrysopidae from Afghanistan (Neuroptera, Planipennia).","Entomologica Scandinavica 13:123-127."
"Neu-Ref-2991","Hölzel, H.","1982","Zwei neue Geyria-Species aus dem Sudan (Neuropteroidea: Planipennia: Myrmeleonidae).","Entomologische Zeitschrift mit Insektenbörse 92:347-350."
"Neu-Ref-2992","Hölzel, H.","1982","Das Genus Gepus Navás, 1912 (Neuropteroidea: Planipennia: Myrmeleonidae).","Zeitschrift der Arbeitsgemeinschaft Österreichischer Entomologen 34:85-90."
"Neu-Ref-2993","Hölzel, H.","1983","Insects of Saudi Arabia. Neuroptera: Fam. Ascalaphidae.","Fauna of Saudi Arabia 5:235-239."
"Neu-Ref-2994","Hölzel, H.","1983","Insects of Saudi Arabia. Neuroptera: Fam. Myrmeleonidae (Part 2).","Fauna of Saudi Arabia 5:210-234."
"Neu-Ref-2999","Hölzel, H.","1987","Descriptions of two new Brinckochrysa species from South Africa, with taxonomic notes on other African species of the genus (Neuropteroidea: Planipennia: Chrysopidae).","Journal of the Entomological Society of Southern Africa 50:261-268."
"Neu-Ref-3000","Hölzel, H.","1986","Myrmeleon hyalinus Olivier -- eine chorologisch-taxonomische Analyse (Neuropteroidea: Planipennia: Myrmeleonidae).","Zeitschrift der Arbeitsgemeinschaft Österreichischer Entomologen 38:78-88."
"Neu-Ref-3001","Hölzel, H.","1987","Revision der Distoleonini. I. Die Genera Macronemurus Costa, Geyria Esben-Petersen und Mesonemurus Navás (Planipennia, Myrmeleonidae).","Entomofauna 8:369-410."
"Neu-Ref-3004","Hölzel, H.; Ohm, P.","1982","Drei neue Chrysopidae-Spezies von den Kapverdischen Inseln (Planipennia, Chrysopidae).","Entomofauna 3:81-95."
"Neu-Ref-3005","Hölzel, H.; Ohm, P.","1983","Drei neue Myrmeleoniden-Spezies von den Kapverdischen Inseln (Neuropteroidea, Planipennia).","Entomofauna 4:237-252."
"Neu-Ref-3006","Hölzel, H.; Ohm, P.","1984","Mallada maghrebinus n. sp. -- eine neue Chrysopiden-Spezies aus Nordafrika (Neuropteroidea: Planipennia: Chrysopidae).","Entomologische Zeitschrift mit Insektenbörse 94:138-142."
"Neu-Ref-3007","Hölzel, H.; Ohm, P.","1986","Chrysopa nigrescens n. sp. -- eine neue Chrysopiden-Spezies aus Anatolien (Neuropteroidea: Planipennia: Chrysopidae).","Entomologische Zeitschrift mit Insektenbörse 96:29-31."
"Neu-Ref-3017","Hong, Y.-c.","1980","[Fossil insects]. Pp. 111-114 in Shan-gan-ning pendi Zhongshengdai diceng gushengwu [= Mesozoic stratigraphy and palaeontology of basins of Shanxi, Gangsu and Ningxia]. Part 2. Zhongguo Dizhi Kexueyuan Dizhi Yanjiusuo [= Chinese Academy of Geological Sciences. Institute of Geology]. Dizhi Chuban She, Peking.",
"Neu-Ref-10965","Liu, Z.-q.; Yang, C.-k.; Shen, Z.-r.","2003","Two new species of Coniopterygidae (Neuroptera) from Yunnan, China.","?????? [=Kun Chong Fen Lei Xue Bao; =Entomotaxonomia] 25:143-147."
"Neu-Ref-11002","Liu, Z.-q.; Yang, C.-k.; Shen, Z.-r.","2003","The first record of genus Aleuropteryx Löw (Neuroptera: Coniopterygidae) from China with description of a new species.","?????? [=Kun Chong Fen Lei Xue Bao; =Entomotaxonomia] 25:197-200."
"Neu-Ref-11003","Yang, C.-k.; Liu, Z.-q.","2002","Neuroptera: Hemerobiidae. Pp. 279-281 in Huang, F.-s. (chief ed.). Hainan sen lin kun chong [=Forest insects of Hainan]. Ke xue chu ban she [=Science Press], Beijing, China.",
"Neu-Ref-11004","Yang, C.-k.; Liu, Z.-q.","2002","Neuroptera: Berothidae. Pp. 284-285 in Huang, F.-s. (chief ed.). Hainan sen lin kun chong [=Forest insects of Hainan]. Ke xue chu ban she [=Science Press], Beijing, China.",
"Neu-Ref-11024","Henry, C. S.; Brooks, S. J.; Duelli, P.; Johnson, J. B.","2003","A lacewing with the wanderlust: the European song species `Maltese', Chrysoperla agilis, sp.n., of the carnea group of Chrysoperla (Neuroptera: Chrysopidae).","Systematic Entomology 28:131-147."
"Neu-Ref-11084","Ponomarenko, A. G.","2000","New alderflies (Megaloptera: Parasialidae) and Glosselytrodeans (Glosselytrodea: Glosselytridae) from the Permian of Mongolia.","Paleontological Journal 34(Supp. 3):S309-S311."
"Neu-Ref-11088","González Olazo, E. V.; Reguilón, C.","2002","Una nueva especie de Chrysoperla (Neuroptera: Chrysopidae) para la Argentina [=A new species of Chrysoperla (Neuroptera:Chrysopidae) from Argentina].","Revista de la Sociedad Entomológica Argentina 61:47-50."
"Neu-Ref-11099","Archibald, S. B.; Makarkin, V. N.","2004","New genus of minute Berothidae (Neuroptera) from Early Eocene amber of British Columbia.","Canadian Entomologist 136:61-76."
"Neu-Ref-11121","Yang, D.; Yang, C.-k.; Hu, X.-y.","2002","Megaloptera. Pp. 275-276 in Huang, F.-s. (chief ed.). Hainan sen lin kun chong [=Forest insects of Hainan]. Ke xue chu ban she [=Science Press], Beijing, China.",
"Neu-Ref-11123","Yang, C.-k.","2002","Neuroptera: Osmylidae. Pp. 282-283 in Huang, F.-s. (chief ed.). Hainan sen lin kun chong [=Forest insects of Hainan]. Ke xue chu ban she [=Science Press], Beijing, China.",
"Neu-Ref-11124","Yang, C.-k.; Gao, M.-y.","2002","Neuroptera: Sisyridae. Pp. 286-289 in Huang, F.-s. (chief ed.). Hainan sen lin kun chong [=Forest insects of Hainan].Ke xue chu ban she [=Science Press], Beijing, China.",
"Neu-Ref-11125","Yang, C.-k.; Wang, X.-l.","2002","Neuroptera: Myrmeleontidae. Pp. 296-299 in Huang, F.-s. (chief ed.). Hainan sen lin kun chong [=Forest insects of Hainan]. Ke xue chu ban she [=Science Press], Beijing, China.",
"Neu-Ref-11126","Yang, C.-k.; Wang, X.-l.","2002","Neuroptera: Ascalaphidae. Pp. 300-301 in Huang, F.-s. (chief ed.). Hainan sen lin kun chong [=Forest insects of Hainan]. Ke xue chu ban she [=Science Press], Beijing, China.",
"Neu-Ref-11127","Liu, X.-y.; Yang, D.","2004","A revision of the genus Neoneuromus in China (Megaloptera: Corydalidae).","Hydrobiologia 517:147-159."
"Neu-Ref-11133","Aspöck, U.; Aspöck, H.","2004","Two significant new snakeflies from Baltic amber, with discussion on autapomorphies of the order and its included taxa (Raphidioptera).","Systematic Entomology 29:11-19."
"Neu-Ref-11136","Oswald, J. D.","2004","Review of the brown lacewing genus Biramus (Neuroptera: Hemerobiidae: Hemerobiinae), with the description of a new species from Costa Rica and Panama.","Tijdschrift voor Entomologie 147:41-47."
"Neu-Ref-11137","Zhang, J.-f.; Zhang, H.-c.","2003","Kalligramma jurarchegonium, sp. nov. (Neuroptera: Kalligrammatidae) from the Middle Jurassic of northeastern China.","Oriental Insects 37:301-308."
"Neu-Ref-11138","Zhang, J.-f.","2003","Kalligrammatid lacewings from the Upper Jurassic Daohugou Formation in Inner Mongolia, China.","Acta Geologica Sinica (English Edition) 77:141-147."
"Neu-Ref-11169","Engel, M. S.","2004","Thorny lacewings (Neuroptera: Rhachiberothidae) in Cretaceous amber from Myanmar.","Journal of Systematic Palaeontology 2:137-140, 98 (plate)."
"Neu-Ref-11170","Engel, M. S.","2004","The dustywings in Cretaceous Burmese amber (Insecta: Neuroptera: Coniopterygidae).","Journal of Systematic Palaeontology 2:133-136, 98 (plate)."
"Neu-Ref-11182","Ohl, M.","2004","A new wasp-mimicking species of the genus Euclimacia from Thailand (Neuroptera, Mantispidae). in Aspöck, U. (sci. ed.). Entomologie und Parasitologie. Festschrift zum 65. Geburtstag von Horst Aspöck.","Denisia 13:193-196."
"Neu-Ref-11203","Afzelius, A.; Linnaeus, C.","1823","Egenhändiga anteckningar af Carl Linnæus om sig sielf med anmärkningar och tillägg. Stockholm (added title page with imprint: Palmblad & C., Upsala).",
"Neu-Ref-11264","Aspöck, U.; Contreras-Ramos, A.","2004","Alena (Aztekoraphidia) horstaspoecki nov. spec. -- a new snakefly from Mexico (Raphidioptera, Raphidiidae). in Aspöck, U. (sci. ed.). Entomologie und Parasitologie. Festschrift zum 65. Geburtstag von Horst Aspöck.","Denisia 13:129-134."
"Neu-Ref-11269","Aspöck, U.","2004","Austroneurorthus horstaspoecki nov. spec. -- eine neue Art der Familie Nevrorthidae aus Australien (Neuropterida: Neuroptera). in Aspöck, U. (sci. ed.). Entomologie und Parasitologie. Festschrift zum 65. Geburtstag von Horst Aspöck.","Denisia 13:177-182."
